NMJCounting,Muscle,Fenotype,Genotype,Maturity,Bounds0Red,Bounds1Red,Bounds2Red,CCDistRed,CCSize0Red,CCSize1Red,CCSize2Red,CCRed,FragmentationRed,Compactness0Red,Compactness1Red,MeanIntensityRed,ShapeFactor0Red,ShapeFactor1Red,ShapeFactor2Red,SkeletonLengthRed,SurfaceVolumeRatio0Red,SurfaceVolumeRatio1Red,Surface0Red,Surface1Red,Surface2Red,Surface3Red,SurfaceDil0Red,SurfaceDil1Red,Volume0Red,Volume1Red,Bounds0Gr,Bounds1Gr,Bounds2Gr,CCDistGr,CCSize0Gr,CCSize1Gr,CCSize2Gr,CCGr,Compactness0Gr,Compactness1Gr,FragmentationGr,ShapeFactor0Gr,ShapeFactor1Gr,ShapeFactor2Gr,SkeletonLengthGr,SurfaceVolumeRatio0Gr,SurfaceVolumeRatio1Gr,Surface0Gr,Surface1Gr,Surface2Gr,Surface3Gr,SurfaceDil0Gr,SurfaceDil1Gr,Volume0Gr,Volume1Gr,IoUGr,ComDist,Coverage,HausDist,NIntersection,NUnion
Healthy,1,0,0,0,39,42,2,0,815,815,815,1,0,102.02,28.548,0.715,2.382,1.191,0.518,222,2.337,1,815,1630,1382,1630,1905,815,815,205.95,39,40,1,0,569,569,569,1,108.808,23.854,0,2.685,1.207,0.584,188,2.75,1,569,1266,1050,1272,1565,569,569,143.786,0.903,1.602,69.81597475,5.657,569,630
Healthy,1,0,0,0,31,39,3,0,1049,1049,1049,1,0,76.47,30.69,0.658,2.423,1.345,0.527,184,1.773,0.965,948,1708,1326,1708,1860,1012,1049,265.082,30,38,3,5.286,2,480,173,3,110.707,22.126,0.666666667,2.915,1.188,0.634,212,2.869,0.981,493,1210,949,1216,1489,509,519,131.151,0.725,2.153,49.476,4.472,519,716
Healthy,1,1,3,0,58,39,3,10.503,4,1024,345.333,3,0.667,132.796,32.047,0.532,2.234,0.99,0.485,384,2.572,0.997,1020,2302,1833,2308,2665,1033,1036,261.797,55,36,2,8.985,1,430,44.5,10,154.05,21.095,0.9,2.914,1.095,0.633,244,3.764,1,445,1184,991,1238,1675,445,445,112.451,0.774,0.984,42.954,6,445,575
Healthy,1,1,1,2,79,54,7,15.928,11,5232,2146.333,3,0.667,79.795,48.184,0.547,2.044,-1.241,0.444,380,0.996,0.712,4583,-2183.142,6415,-16721.41,6415,4583,6439,1627.135,70,50,6,12.611,1,2281,466.5,6,111.864,44.712,0.833333333,2.042,-1.034,0.444,410,1.647,0.894,2502,-1612.625,4611,-11972.292,4611,2502,2799,707.307,0.649,1.361,43.46947242,0,2799,4051
Healthy,1,1,3,0,18,53,6,0,1267,1267,1267,1,0,78.08,32.563,0.687,2.537,1.307,0.551,216,1.688,0.942,1027,1994,1434,1994,2139,1194,1267,320.171,16,51,5,7.747,1,327,135.5,4,139.259,23.281,0.75,2.78,1.037,0.604,258,3.295,1,532,1426,1096,1444,1786,542,542,136.963,0.608,0.717,42.778,3.162,542,892
Healthy,1,0,0,0,35,30,1,5.262,3,566,191.333,3,0.667,161.703,23.958,0.426,2.677,0.979,0.582,294,3.571,1,574,1570,1362,1594,2050,574,574,145.05,33,28,1,6.735,1,137,26.333,9,170.379,15.395,0.888888889,3.596,1.177,0.781,188,4.966,1,237,724,672,790,1177,237,237,59.89,0.891,1.103,41.29,5.831,237,266
Healthy,1,1,3,0,54,69,2,12.099,1,2097,702.667,3,0.667,195.029,45.684,0.651,1.758,0.776,0.382,698,2.623,0.997,2081,4712,4051,4718,5529,2101,2108,532.692,53,69,2,11.877,1,218,35.182,22,238.715,27.821,0.954545455,2.423,0.882,0.527,410,4.191,1,774,2126,1943,2252,3244,774,774,195.59,0.521,0.863,36.71727753,10.63,774,1487
Healthy,1,1,3,1,53,55,6,0,3012,3012,3012,1,0,117.452,54.091,0.682,1.652,0.924,0,354,1.661,0.99,2810,5020,3636,5044,5002,2983,3012,761.132,52,54,5,8.693,7,1678,567,3,166.346,41.207,0.666666667,1.892,0.826,0.001,570,2.534,0.999,1676,3838,2957,3886,4310,1700,1701,429.843,0.812,0.728,56.47417268,2.828,1701,2094
Healthy,1,1,3,0,44,33,2,11.81,13,926,469.5,2,0.5,123.107,30.643,0.556,2.282,1.013,0.496,356,2.527,1,935,2106,1733,2112,2373,939,939,237.285,33,30,2,7.506,1,412,73.833,6,144.876,21.048,0.833333333,2.919,1.096,0.634,258,3.619,1,443,1180,1068,1222,1603,443,443,111.946,0.783,1.247,47.178,10.1,443,566
Healthy,1,0,0,0,82,56,2,11.995,1,1363,159.545,11,0.909,240.513,41.678,0.479,1.878,0.73,0.408,860,3.206,0.997,1724,4436,3652,4496,5627,1749,1755,443.488,81,55,2,13.2,1,474,35.839,31,272.797,33.287,0.967741935,2.174,0.765,0.472,628,4.061,0.999,1098,3120,2674,3276,4512,1110,1111,280.75,0.993,0.876,63.30498232,6.481,1111,1119
Healthy,1,0,0,0,24,57,4,0,1579,1579,1579,1,0,90.287,36.903,0.589,2.206,1.094,0.001,328,1.728,0.952,1368,2758,1912,2776,2729,1503,1579,475.901,23,55,4,7.436,1,1256,628.5,2,100.938,33.567,0.5,2.362,1.079,0.001,282,2.009,0.964,1097,2402,1677,2414,2525,1212,1257,378.852,0.949,0.504,79.60731329,2.236,1257,1325
Healthy,1,1,2,0,56,38,4,0,2293,2293,2293,1,0,106.748,47.604,0.609,1.769,1.026,0,322,1.706,0.996,2187,3770,2837,3800,3913,2284,2293,691.096,52,35,2,10.056,1,623,59,11,201.101,25.475,0.909090909,2.57,0.903,0.002,382,3.965,1,649,1848,1593,1932,2573,649,649,195.605,0.506,0.541,28.30359313,7.211,649,1283
Healthy,1,1,2,0,61,36,3,0,1590,1590,1590,1,0,108.817,38.863,0.675,2.019,1.033,0.001,308,1.953,0.983,1501,2934,2291,2976,3105,1563,1590,479.216,58,33,3,10.332,1,789,114,7,153.27,28.249,0.857142857,2.399,1.011,0.001,384,3.088,1,798,1894,1616,2026,2464,798,798,240.512,0.707,2.156,50.18864145,4,798,1129
Healthy,1,0,0,2,59,35,5,0,3735,3735,3735,1,0,42.441,27.797,0.575,2.986,-1.881,0.649,120,0.784,0.591,2209,-968.366,2929,-7656.67,2929,2209,3735,943.834,59,34,5,0,3437,3437,3437,1,46.097,29.982,0,2.929,-1.713,0.637,124,0.852,0.64,2198,-1058.175,2928,-7563.912,2928,2198,3437,868.53,0.96,0.452,92.02147835,0,3437,2966
Healthy,1,1,2,0,56,24,5,0,1443,1443,1443,1,0,77.891,29.168,0.653,2.641,1.314,0.001,304,1.614,0.839,1076,2162,1547,2192,2329,1210,1443,434.911,56,23,4,7.545,1,652,44.867,15,91.201,23.945,0.933333333,2.972,1.453,0.002,158,2.312,0.948,575,1176,926,1278,1556,638,673,202.838,0.669,1.581,46.63896751,11.358,673,1006
Healthy,1,0,0,1,87,46,4,0,3600,3600,3600,1,0,182.628,60,0.639,1.456,0.746,0,870,2.1,1,3590,7006,5526,7012,7561,3600,3600,909.72,83,45,2,12.141,1,541,47.19,21,284.233,31.48,0.952380952,2.232,0.77,0.001,580,4.336,1,991,2874,2543,3000,4297,991,991,250.426,0.433,1.223,27.52781075,7.616,991,2290
Healthy,1,1,3,0,42,50,3,7.922,1,1065,355.667,3,0.667,137.373,32.665,0.498,2.228,0.984,0.484,394,2.605,1,1043,2360,1882,2390,2780,1067,1067,269.631,41,48,3,9.516,1,431,50.182,11,181.862,23.495,0.909090909,2.722,1.006,0.592,318,3.913,1,550,1488,1259,1584,2160,552,552,139.49,0.926,1.365,51.73366564,4.472,552,596
Healthy,1,0,0,0,45,63,2,0,1737,1737,1737,1,0,122.904,41.605,0.696,1.867,1.001,0.406,408,2.056,0.999,1722,3212,2857,3224,3572,1735,1737,438.94,43,58,2,11.441,1,580,55.545,11,155.706,24.718,0.909090909,2.627,1.05,0.571,296,3.411,1,610,1526,1280,1562,2084,611,611,154.4,0.458,3.643,35.17565043,6.403,611,1333
Healthy,1,1,3,0,58,85,1,0,1712,1712,1712,1,0,216.758,41.376,0.582,1.86,0.742,0.404,678,3.016,1,1712,4290,3720,4308,5164,1712,1712,432.622,52,77,1,14.884,1,359,50.111,9,195.502,21.237,0.888888889,2.902,1,0.631,276,4.392,1,451,1308,1211,1356,1981,451,451,113.968,0.456,2.198,26.344,13.964,451,989
Healthy,1,0,0,1,10,9,1,0,98,98,98,1,0,54.086,9.899,0.372,4.826,-2.074,1.049,38,3.102,1,98,-71.52,304,-812.915,304,98,98,24.765,9,9,1,0,91,91,91,1,52.316,9.539,0,4.947,-2.123,1.075,34,3.11,1,91,-68.168,283,-754.342,283,91,91,22.996,0.758,0.384,92.85685443,0,91,120
Healthy,1,0,0,1,27,46,4,0,1471,1471,1471,1,0,94.634,35.572,0.674,2.254,1.14,0.49,260,1.826,0.951,1277,2524,1900,2518,2686,1399,1471,371.722,27,46,4,0,1272,1272,1272,1,104.105,34.12,0,2.273,1.087,0.494,336,2.042,0.971,1149,2404,1803,2410,2598,1235,1272,321.434,1.06,0.348,86.4716105,1.414,1272,1200
Healthy,1,0,0,0,47,24,2,0,1248,1248,1248,1,0,76.67,34.439,0.583,2.153,1.321,0.468,270,1.676,0.983,1198,1952,1608,1952,2092,1227,1248,315.37,47,21,1,5.758,1,456,94.4,5,127.042,21.726,0.8,2.858,1.157,0.621,230,3.246,1,472,1166,984,1208,1532,472,472,119.274,0.65,0.959,37.82033802,5,472,726
Healthy,1,1,3,0,73,49,2,0,2078,2078,2078,1,0,206.113,45.585,0.581,1.744,0.756,0.379,690,2.734,1,2078,4792,4142,4834,5682,2078,2078,525.111,67,46,2,11.537,1,360,33,18,235.664,24.372,0.944444444,2.647,0.897,0.575,362,4.539,1,594,1752,1588,1842,2696,594,594,150.104,0.472,3.009,28.585,11.091,594,1259
Healthy,1,0,0,0,70,52,2,10.502,1,1198,155.182,11,0.909,224.249,41.316,0.51,1.862,0.753,0.405,788,3.088,1,1707,4218,3801,4332,5272,1707,1707,431.359,63,49,1,10.774,1,562,53.667,15,220.037,28.373,0.933333333,2.392,0.865,0.52,482,3.918,1,805,2226,1998,2328,3154,805,805,203.423,0.795,0.23,47.159,13.601,805,1013
Healthy,1,0,0,0,51,63,3,0,1995,1995,1995,1,0,207.419,44.665,0.522,1.768,0.726,0.001,820,2.783,1,1995,4860,3905,4884,5553,1995,1995,601.281,50,61,2,11.217,1,1119,123.4,10,243.486,35.128,0.9,2.074,0.753,0.001,618,3.635,1,1234,3398,2896,3482,4486,1234,1234,371.92,0.852,1.122,61.85460708,5.099,1234,1448
Healthy,1,1,3,0,34,49,7,0,1409,1409,1409,1,0,86.7,37.257,0.665,2.219,1.139,0.482,216,1.747,0.995,1260,2456,1631,2456,2462,1402,1409,356.054,34,46,7,9.231,1,1098,549.5,2,102.997,32.925,0.5,2.367,1.03,0.514,356,2.129,0.995,1001,2300,1481,2318,2340,1094,1099,277.717,0.996,1.111,77.999,3.162,1099,1103
Healthy,1,1,3,0,41,51,2,6.824,13,1173,593,2,0.5,163.121,34.438,0.591,2.107,0.89,0.458,472,2.82,1,1183,2800,2378,2812,3345,1186,1186,299.702,32,46,2,9.011,1,243,55.333,6,154.412,18.221,0.833333333,3.213,1.137,0.698,158,4.157,1,332,938,839,974,1380,332,332,83.896,0.511,2.213,27.993,10.296,332,650
Healthy,1,1,3,1,32,39,5,0,1402,1402,1402,1,0,60.007,32.587,0.698,2.48,1.434,0.539,156,1.369,0.912,1124,1944,1370,1926,1920,1278,1402,354.285,31,38,4,0,1098,1098,1098,1,69.32,30.722,0,2.501,1.303,0.544,204,1.636,0.951,947,1818,1242,1800,1796,1044,1098,277.465,0.979,0.28,78.31689177,2.236,1098,1122
Healthy,1,0,0,0,73,44,4,0,3038,3038,3038,1,0,126.468,54.602,0.633,1.59,0.952,0.346,534,1.74,0.994,2936,4904,4047,4904,5285,3019,3038,767.703,70,44,4,11.912,1,1962,283.714,7,188.212,44.128,0.857142857,1.824,0.807,0.397,756,2.613,0.993,1927,4356,3443,4476,5189,1973,1986,501.862,0.881,2.974,65.372,4.123,1986,2253
Healthy,1,0,0,0,72,92,2,16.798,1,1666,114.556,18,0.944,308.966,45.409,0.492,1.748,0.65,0.38,1166,3.591,1,2062,5542,4968,5644,7404,2062,2062,521.067,67,91,2,16.758,1,286,28.625,32,310.839,30.265,0.96875,2.291,0.786,0.498,652,4.725,1,916,2670,2508,2898,4328,916,916,231.473,0.793,1.581,44.423,10.05,916,1155
Healthy,1,1,3,0,62,54,2,0,2264,2264,2264,1,0,171.006,47.582,0.546,1.695,0.789,0.368,840,2.346,1,2264,4864,4182,4870,5312,2264,2264,572.113,56,49,1,10.668,1,421,27.941,17,195.406,21.794,0.941176471,2.852,1.023,0.62,298,4.316,1,475,1324,1206,1402,2050,475,475,120.032,0.389,1.531,20.98,13.638,475,1222
Healthy,1,1,1,2,47,54,4,0,2698,2698,2698,1,0,94.718,42.737,0.52,2.014,-1.129,0.438,352,1.493,0.878,2369,-1185.771,4027,-10677.046,4027,2369,2698,681.785,44,51,4,9.238,17,955,356.25,4,136.555,36.328,0.75,2.139,-0.962,0.465,282,2.356,0.975,1389,-1028.854,3358,-8861.216,3358,1389,1425,360.097,0.781,0.702,52.81679708,0,1425,1608
Healthy,1,1,1,2,35,84,6,0,4655,4655,4655,1,0,88.702,52.906,0.545,1.835,-1.19,0.399,360,1.191,0.844,3929,-1673.106,5545,-14665.99,5545,3929,4655,1176.318,35,83,6,0,3967,3967,3967,1,101.618,55.702,0,1.78,-1.049,0.387,354,1.376,0.921,3655,-1833.892,5457,-14245.71,5457,3655,3967,1002.461,0.955,1.498,85.22023806,0,3967,3405
Healthy,1,1,1,2,67,59,3,0,3462,3462,3462,1,0,107.127,54.733,0.554,1.634,-1.072,0.355,492,1.491,0.953,3299,-1421.06,5162,-13788.646,5162,3299,3462,874.847,58,55,3,11.747,1,1199,188.429,7,178.788,36.318,0.857142857,2.034,-0.875,0.442,424,2.894,1,1319,-1017.431,3817,-10226.138,3817,1319,1319,333.311,0.553,1.847,38.09934766,0,1319,2253
Healthy,1,1,2,0,29,58,2,0,899,899,899,1,0,93.29,29.933,0.634,2.369,1.176,0.001,172,2.131,0.999,875,1762,1345,1762,1916,898,899,270.953,29,58,2,0,768,768,768,1,104.366,27.713,0,2.452,1.112,0.001,198,2.421,1,761,1678,1268,1678,1859,768,768,231.47,0.966,0.466,85.42810008,1.414,768,795
Healthy,1,0,0,1,47,82,2,14.806,1,2190,731.333,3,0.667,207.661,46.84,0.71,1.712,0.746,0.372,912,2.699,1,2194,5038,4382,5044,5921,2194,2194,554.424,47,80,2,12.637,1,1394,268.167,6,238.787,40.112,0.833333333,1.899,0.728,0.413,856,3.285,1,1609,4198,3620,4240,5285,1609,1609,406.594,0.899,0.975,73.33629136,2.828,1609,1790
Healthy,1,0,0,1,51,48,6,8.768,3,2212,1107.5,2,0.5,148.779,46.364,0.582,1.817,0.866,0,592,2.154,0.99,2081,4366,3253,4390,4771,2193,2215,559.731,48,46,5,10.526,1,949,145.111,9,203.966,36.139,0.888888889,2.067,0.798,0.001,492,3.17,1,1286,3332,2555,3386,4140,1306,1306,330.026,0.907,0.29,58.96153688,5,1306,1440
Healthy,1,0,0,1,51,28,6,0,1814,1814,1814,1,0,87.52,39.77,0.639,2.139,1.151,0.001,246,1.616,0.955,1547,2876,1998,2882,2932,1733,1814,458.398,47,27,5,9.094,1,652,176,4,132.133,26.533,0.75,2.597,1.076,0.001,234,2.916,1,678,1636,1235,1708,2053,704,704,177.901,0.569,1.625,38.809288,3.317,704,1238
Healthy,1,0,0,1,54,33,5,0,2668,2668,2668,1,0,73.033,38.045,0.518,2.3,-1.368,0.5,286,1.26,0.816,2176,-1121.247,3361,-8777.67,3361,2176,2668,674.204,53,32,4,0,2161,2161,2161,1,85.658,37.932,0,2.345,-1.228,0.51,290,1.503,0.873,1887,-1167.197,3248,-8398.506,3248,1887,2161,546.085,0.944,0.259,80.99699794,0,2161,2288
Healthy,1,0,0,0,99,26,4,10.191,8,1723,865.5,2,0.5,117.372,40.994,0.63,1.997,1.009,0.434,364,1.997,0.99,1606,3180,2373,3192,3456,1714,1731,437.424,96,24,4,0,1329,1329,1329,1,122.837,36.004,0,2.148,0.993,0.467,392,2.248,0.992,1252,2708,2025,2720,2987,1318,1329,335.838,1.002,1.212,76.776,6.083,1329,1327
Healthy,1,0,0,1,48,62,4,10.682,2,1711,856.5,2,0.5,188.761,41.352,0.623,1.871,0.798,0.407,654,2.75,0.999,1703,3994,3301,4000,4711,1712,1713,432.875,48,59,3,12.003,1,802,131.5,8,213.071,32.435,0.875,2.198,0.821,0.478,512,3.508,1,1047,2804,2327,2846,3690,1052,1052,265.84,0.817,1.822,61.41264799,5.657,1052,1287
Healthy,1,0,0,0,63,77,2,12.454,1,2143,127.111,18,0.944,194.457,45.747,0.415,1.794,0.79,0.39,848,2.547,0.971,2154,4888,3912,4930,5828,2221,2288,578.178,56,70,2,10.709,1,1292,65.238,21,172.945,34.45,0.952380952,2.205,0.948,0.479,572,2.795,0.953,1245,2896,2380,3010,3829,1306,1370,346.199,1.296,2.415,59.878,16.125,1370,1057
Healthy,1,0,0,2,61,59,6,13.672,1996,3461,2728.5,2,0.5,95.213,54.913,0.509,1.789,-1.129,0.389,450,1.184,0.821,4478,-2048.212,6463,-16997.883,6463,4478,5457,1378.984,61,57,6,13.144,1321,1745,1573.667,3,102.509,54.312,0.666666667,1.82,-1.069,0.396,452,1.306,0.855,4036,-2099.572,6164,-16064.831,6164,4036,4721,1192.997,0.915,0.908,86.51275142,0,4721,4090
Healthy,1,1,3,0,46,42,5,10.847,12,1289,650.5,2,0.5,119.17,35.696,0.544,2.118,1.024,0.46,384,2.218,0.993,1252,2590,1999,2596,2886,1292,1301,328.763,45,38,4,8.468,1,147,27.462,13,190.306,18.894,0.923076923,3.137,1.05,0.682,196,4.664,1,357,1066,919,1144,1665,357,357,90.214,0.486,0.623,27.44,5.385,357,734
Healthy,1,1,3,0,65,44,4,9.206,1,2019,506.75,4,0.75,172.542,45.022,0.573,1.767,0.815,0.384,794,2.449,1,2017,4372,3581,4414,4964,2027,2027,512.223,64,43,4,10.415,1,450,32.864,22,258.633,26.889,0.954545455,2.479,0.847,0.539,440,4.523,1,723,2116,1881,2230,3270,723,723,182.702,0.594,1.317,35.668,7.28,723,1218
Healthy,1,0,0,0,112,37,2,17.123,1,1550,204.6,10,0.9,242.426,45.233,0.544,1.753,0.712,0.381,898,3.063,1,2046,5036,4251,5066,6266,2046,2046,517.024,107,36,2,15.48,1,542,65.278,18,280.111,34.278,0.944444444,2.109,0.735,0.458,712,4.057,1,1175,3372,2940,3426,4767,1175,1175,296.922,0.905,1.408,57.429,6.325,1175,1299
Healthy,1,0,0,0,53,54,9,12.412,4,1138,575,4,0.75,125.86,45.94,0.654,1.832,0.961,0.398,414,1.903,0.972,2116,4036,3133,4030,4376,2235,2300,581.21,52,46,9,11.795,1,392,86.75,8,157.181,26.344,0.875,2.539,1.014,0.552,270,3.29,1,687,1720,1418,1774,2283,694,694,175.374,0.44,2.27,30.17394745,9.434,694,1576
Healthy,1,0,0,2,18,61,8,7.757,15,2485,1250,2,0.5,62.986,35.884,0.535,2.524,-1.496,0.549,136,1.166,0.802,2004,-1013.16,2916,-7573.541,2916,2004,2500,631.75,18,61,8,7.613,12,2388,1200,2,64.131,35.934,0.5,2.529,-1.461,0.55,144,1.197,0.813,1952,-1032.54,2872,-7424.414,2872,1952,2400,606.48,0.882,0.286,96,0,2400,2069
Healthy,1,0,0,0,69,31,4,10.408,2,2630,1316,2,0.5,107.281,49.097,0.658,1.763,1.027,0.383,434,1.635,0.971,2406,4132,3279,4132,4304,2556,2632,665.106,68,26,3,10.314,1,1237,185.429,7,143.269,35.033,0.857142857,2.183,0.995,0.474,388,2.51,0.982,1213,2662,2114,2692,3258,1274,1298,328.005,0.69,1.532,49.316,7,1298,1881
Healthy,1,1,3,0,57,48,2,9.904,1,1462,366.75,4,0.75,168.776,38.301,0.588,1.958,0.867,0.426,486,2.688,1,1467,3314,2805,3326,3943,1467,1467,370.711,53,40,2,9.264,1,446,79.875,8,202.702,25.278,0.875,2.583,0.911,0.561,356,4.006,1,639,1812,1580,1836,2560,639,639,161.475,0.651,0.725,43.558,6,639,982
Healthy,1,0,0,2,43,52,2,0,2062,2062,2062,1,0,114.276,44.389,0.524,1.833,-1.07,0.398,260,1.85,0.985,2031,-951.828,3815,-10285.844,3815,2031,2062,521.067,43,52,2,0,1908,1908,1908,1,119.251,42.962,0,1.876,-1.039,0.408,322,1.953,0.989,1887,-984.12,3727,-9994.057,3727,1887,1908,482.152,0.928,0.318,92.53167059,0,1908,1553
Healthy,1,1,1,2,61,70,4,0,4565,4565,4565,1,0,99.022,55.688,0.549,1.662,-1.124,0.361,378,1.29,0.879,4013,-1595.487,5890,-15760.945,5890,4013,4565,1153.575,58,65,4,0,2356,2356,2356,1,135.718,47.922,0,1.753,-0.942,0.381,436,1.985,0.992,2336,-1345.576,4676,-12431.012,4676,2336,2356,595.361,0.735,1.061,51.6100817,0,2356,2936
Healthy,1,0,0,0,65,39,7,0,2026,2026,2026,1,0,105.417,42.633,0.613,2.011,1.029,0.001,360,1.764,0.964,1772,3462,2498,3522,3573,1954,2026,610.624,65,39,6,10.503,1,1438,104.5,14,114.06,36.962,0.928571429,2.223,1.09,0.001,292,2.072,0.977,1290,2632,1948,2734,3031,1430,1463,440.939,0.877,1.381,72.21121345,4.123,1463,1669
Healthy,1,0,0,2,67,47,6,0,3964,3964,3964,1,0,98.718,56.11,0.529,1.624,-1.098,0.353,366,1.35,0.926,3671,-1442.856,5350,-14321.224,5350,3671,3964,1001.703,65,46,5,0,3795,3795,3795,1,100.18,55.571,0,1.641,-1.081,0.357,392,1.383,0.934,3543,-1469.768,5248,-13993.534,5248,3543,3795,958.996,0.885,0.58,95.73656064,0,3795,3358
Healthy,1,0,0,0,102,69,6,0,6628,6628,6628,1,0,223.115,73.602,0.491,1.509,0.65,0,2416,1.958,0.935,5204,12086,8100,13502,12980,6197,6628,1997.638,89,52,6,15.021,1,2287,74.531,32,167.676,45.377,0.96875,1.939,0.882,0,838,2.276,0.952,2049,4502,3411,4892,5428,2271,2385,718.824,0.799,2.353,35.98369675,21.048,2385,2985
Healthy,1,0,0,0,43,57,4,0,2842,2842,2842,1,0,93.831,46.406,0.59,2.014,1.093,0,344,1.458,0.912,2217,4086,2786,4224,4143,2591,2842,856.561,42,54,4,9.016,1,1928,242,8,101.051,40.735,0.875,2.088,1.089,0.001,438,1.741,0.95,1655,3174,2265,3300,3370,1839,1936,583.498,0.897,0.912,68.12100948,5.385,1936,2158
Healthy,1,0,0,0,42,25,4,0,1145,1145,1145,1,0,95.833,33.307,0.663,2.249,1.15,0.001,218,2.002,0.99,1083,2118,1575,2124,2292,1133,1145,345.096,40,24,4,7.677,1,775,388,2,111.65,27.749,0.5,2.515,1.105,0.001,242,2.523,0.997,747,1700,1246,1706,1958,774,776,233.882,0.827,0.533,67.77302548,4,776,938
Healthy,1,0,0,2,92,46,15,0,8128,8128,8128,1,0,93.419,66.043,0.607,1.723,-1.046,0.374,512,1.024,0.813,6605,-3069.682,8323,-21461.18,8323,6605,8128,2053.946,72,25,12,13.239,1,839,97.556,9,124.894,28.225,0.888888889,2.639,-1.092,0.574,262,2.609,0.968,850,-742.516,2291,-6001.184,2291,850,878,221.871,0.173,7.876,184.8301757,0,878,5087
Healthy,1,0,0,0,52,39,3,0,1442,1442,1442,1,0,88.25,37.265,0.631,2.065,1.177,0.001,168,1.755,0.988,1375,2412,1892,2412,2530,1424,1442,434.61,51,38,3,0,1134,1134,1134,1,100.972,33.142,0,2.226,1.123,0.001,300,2.079,0.989,1087,2154,1655,2160,2358,1122,1134,341.781,0.923,0.312,78.64085042,2.236,1134,1229
Healthy,1,0,0,0,61,46,5,0,4104,4104,4104,1,0,120.743,60.284,0.571,1.653,0.899,0,732,1.526,0.96,3450,6346,4310,6622,6262,3941,4104,1236.92,61,43,4,11.3,1,1186,97.615,13,191.41,35.623,0.923076923,2.06,0.846,0.001,532,3.068,1,1266,3082,2502,3184,3893,1269,1269,382.469,0.572,1.36,30.92107816,9,1269,2220
Healthy,1,1,3,0,53,51,3,0,1706,1706,1706,1,0,100.928,39.323,0.674,2.031,1.132,0.441,276,1.814,0.968,1564,2806,2200,2818,3095,1651,1706,431.106,52,51,3,9.402,1,936,240.75,4,124.006,31.032,0.75,2.284,1.12,0.496,274,2.518,1,950,1938,1575,1986,2425,963,963,243.35,0.789,1.48,56.44783418,4.583,963,1221
Healthy,1,0,0,1,69,68,2,0,2641,2641,2641,1,0,213.259,51.303,0.803,1.639,0.718,0.356,806,2.582,0.999,2594,5924,5208,5924,6820,2638,2641,667.381,67,65,2,11.32,12,1755,607,3,240.125,42.673,0.666666667,1.836,0.729,0.399,732,3.164,1,1807,4550,3926,4580,5761,1821,1821,460.167,0.806,0.902,68.95116882,4.243,1821,2258
Healthy,1,1,3,0,58,41,5,0,1478,1478,1478,1,0,99.441,36.204,0.59,2.243,1.103,0.488,286,1.884,0.961,1287,2618,1927,2618,2785,1420,1478,373.491,53,35,4,8.527,1,641,81.875,8,128.845,25.476,0.875,2.724,1.104,0.592,254,2.937,0.997,616,1520,1132,1586,1924,653,655,165.518,0.719,1.013,44.316,5.477,655,911
Healthy,1,0,0,1,65,47,4,12.025,45,1811,928,2,0.5,167.384,42.664,0.593,1.852,0.828,0.001,594,2.471,0.994,1815,4058,3144,4076,4587,1844,1856,469.011,59,43,3,9.697,1,273,36.733,15,203.856,23.473,0.933333333,2.714,0.97,0.002,328,4.225,1,551,1542,1333,1650,2328,551,551,139.238,0.491,1.711,29.68757662,12.845,551,1123
Healthy,1,1,3,0,30,47,3,6.748,1,640,102.571,7,0.857,159.982,26.796,0.423,2.495,0.984,0.542,314,3.291,1,715,1814,1434,1868,2363,718,718,181.439,28,33,1,8.04,2,46,10.5,6,134.194,7.937,0.833333333,5.592,1.559,1.215,44,6.587,1,63,226,203,238,415,63,63,15.92,0.325,5.436,8.7742988,18.111,63,194
Healthy,1,0,0,0,59,52,2,10.898,1,1978,989.5,2,0.5,151.013,44.486,0.557,1.777,0.876,0.386,684,2.259,1,1974,4004,3296,4028,4470,1979,1979,500.093,57,50,2,10.103,1,551,61.692,13,186.128,28.32,0.923076923,2.398,0.931,0.521,360,3.509,1,801,2062,1731,2122,2814,802,802,202.665,0.676,2.002,40.525,7.348,802,1186
Healthy,1,0,0,2,103,86,6,0,13701,13701,13701,1,0,82.465,63.015,0.68,1.6,-1.177,0.348,402,0.792,0.662,9067,-2985.048,10848,-28991.534,10848,9067,13701,3462.243,100,81,6,14.145,1,5269,882,6,168.246,63.096,0.833333333,1.517,-0.776,0.33,1160,1.749,0.909,4813,-2839.668,9255,-24439.476,9255,4813,5292,1337.288,0.566,1.18,62.71073405,0,5292,9346
Healthy,1,0,0,0,71,42,4,10.132,9,2174,1091.5,2,0.5,161.132,46.723,0.618,1.719,0.848,0.374,638,2.283,1,2178,4416,3610,4416,4983,2183,2183,551.644,69,40,3,11.626,1,753,76.818,11,215.631,29.069,0.909090909,2.354,0.862,0.512,446,3.804,1,845,2308,1989,2368,3214,845,845,213.531,0.623,1.104,38.708,6.708,845,1356
Healthy,1,0,0,0,75,53,1,0,2004,2004,2004,1,0,194.175,44.766,0.645,1.765,0.778,0.384,754,2.66,1,2004,4546,4156,4564,5330,2004,2004,506.411,68,50,1,10.69,1,578,47.111,18,237.407,29.12,0.944444444,2.351,0.833,0.511,496,4.051,1,848,2394,2137,2442,3435,848,848,214.29,0.547,1.456,42.31543154,11,848,1549
